value,time,
0.00,5371,
0.00,5372,
0.00,5373,
0.00,5374,
0.00,5375,
0.00,5376,
0.00,5377,
0.00,5378,
0.00,5379,
0.00,5380,
0.00,5381,
0.00,5382,
0.00,5383,
0.00,5384,
0.00,5385,
0.00,5386,
0.00,5387,
0.00,5388,
0.00,5389,
0.00,5390,
0.00,5391,
0.00,5392,
0.00,5393,
0.00,5394,
0.00,5395,
0.00,5396,
0.00,5397,
0.00,5398,
0.00,5399,
0.00,5400,
0.00,5401,
0.00,5402,
0.00,5403,
0.00,5404,
0.00,5405,
0.00,5406,
0.00,5407,
0.00,5408,
0.00,5409,
0.00,5410,
0.00,5411,
0.00,5412,
0.00,5413,
0.00,5414,
0.00,5415,
0.00,5416,
0.00,5417,
0.00,5418,
0.00,5419,
0.00,5420,
0.00,5421,
0.00,5422,
0.00,5423,
0.00,5424,
0.00,5425,
0.00,5426,
0.00,5427,
0.00,5428,
0.00,5429,
0.00,5430,
0.00,5431,
0.00,5432,
0.00,5433,
0.00,5434,
0.00,5435,
0.00,5436,
0.00,5437,
0.00,5438,
0.00,5439,
0.00,5440,
0.00,5441,
0.00,5442,
0.00,5443,
18.00,5444,
18.00,5445,
22.00,5446,
19.00,5447,
24.00,5448,
20.00,5449,
22.00,5450,
23.00,5451,
19.00,5452,
33.00,5453,
22.00,5454,
21.00,5455,
22.00,5456,
20.00,5457,
22.00,5458,
22.00,5459,
22.00,5460,
24.00,5461,
20.00,5462,
24.00,5463,
21.00,5464,
21.00,5465,
25.00,5466,
22.00,5467,
24.00,5468,
18.00,5469,
20.00,5470,
20.00,5471,
18.00,5472,
20.00,5473,
20.00,5474,
23.00,5475,
15.00,5476,
23.00,5477,
19.00,5478,
22.00,5479,
21.00,5480,
21.00,5481,
19.00,5482,
23.00,5483,
20.00,5484,
19.00,5485,
27.00,5486,
18.00,5487,
21.00,5488,
20.00,5489,
23.00,5490,
17.00,5491,
20.00,5492,
19.00,5493,
22.00,5494,
22.00,5495,
20.00,5496,
24.00,5497,
21.00,5498,
21.00,5499,
17.00,5500,
25.00,5501,
20.00,5502,
23.00,5503,
20.00,5504,
22.00,5505,
22.00,5506,
8.00,5507,
20.00,5508,
22.00,5509,
20.00,5510,
22.00,5511,
21.00,5512,
17.00,5513,
24.00,5514,
21.00,5515,
16.00,5516,
25.00,5517,
27.00,5518,
20.00,5519,
19.00,5520,
23.00,5521,
21.00,5522,
24.00,5523,
19.00,5524,
21.00,5525,
23.00,5526,
19.00,5527,
19.00,5528,
20.00,5529,
24.00,5530,
19.00,5531,
21.00,5532,
19.00,5533,
21.00,5534,
20.00,5535,
23.00,5536,
23.00,5537,
21.00,5538,
23.00,5539,
20.00,5540,
22.00,5541,
20.00,5542,
24.00,5543,
20.00,5544,
21.00,5545,
21.00,5546,
20.00,5547,
20.00,5548,
21.00,5549,
22.00,5550,
18.00,5551,
17.00,5552,
22.00,5553,
25.00,5554,
24.00,5555,
19.00,5556,
25.00,5557,
24.00,5558,
19.00,5559,
22.00,5560,
23.00,5561,
19.00,5562,
24.00,5563,
20.00,5564,
21.00,5565,
20.00,5566,
18.00,5567,
23.00,5568,
17.00,5569,
22.00,5570,
24.00,5571,
18.00,5572,
19.00,5573,
23.00,5574,
21.00,5575,
21.00,5576,
20.00,5577,
17.00,5578,
23.00,5579,
21.00,5580,
24.00,5581,
23.00,5582,
19.00,5583,
21.00,5584,
21.00,5585,
23.00,5586,
19.00,5587,
19.00,5588,
24.00,5589,
23.00,5590,
16.00,5591,
25.00,5592,
22.00,5593,
20.00,5594,
17.00,5595,
22.00,5596,
18.00,5597,
18.00,5598,
18.00,5599,
23.00,5600,
22.00,5601,
19.00,5602,
27.00,5603,
19.00,5604,
24.00,5605,
20.00,5606,
19.00,5607,
23.00,5608,
18.00,5609,
22.00,5610,
22.00,5611,
19.00,5612,
24.00,5613,
20.00,5614,
24.00,5615,
20.00,5616,
23.00,5617,
20.00,5618,
21.00,5619,
24.00,5620,
21.00,5621,
20.00,5622,
18.00,5623,
23.00,5624,
21.00,5625,
25.00,5626,
21.00,5627,
22.00,5628,
21.00,5629,
20.00,5630,
18.00,5631,
19.00,5632,
23.00,5633,
19.00,5634,
19.00,5635,
18.00,5636,
23.00,5637,
21.00,5638,
20.00,5639,
23.00,5640,
21.00,5641,
21.00,5642,
18.00,5643,
23.00,5644,
21.00,5645,
22.00,5646,
20.00,5647,
23.00,5648,
21.00,5649,
21.00,5650,
21.00,5651,
19.00,5652,
25.00,5653,
19.00,5654,
23.00,5655,
21.00,5656,
24.00,5657,
20.00,5658,
20.00,5659,
24.00,5660,
27.00,5661,
22.00,5662,
19.00,5663,
22.00,5664,
18.00,5665,
23.00,5666,
18.00,5667,
21.00,5668,
20.00,5669,
19.00,5670,
21.00,5671,
19.00,5672,
22.00,5673,
18.00,5674,
22.00,5675,
20.00,5676,
26.00,5677,
21.00,5678,
21.00,5679,
22.00,5680,
23.00,5681,
20.00,5682,
18.00,5683,
25.00,5684,
21.00,5685,
24.00,5686,
17.00,5687,
23.00,5688,
23.00,5689,
18.00,5690,
22.00,5691,
22.00,5692,
23.00,5693,
19.00,5694,
23.00,5695,
20.00,5696,
24.00,5697,
20.00,5698,
21.00,5699,
21.00,5700,
23.00,5701,
21.00,5702,
19.00,5703,
22.00,5704,
18.00,5705,
23.00,5706,
18.00,5707,
20.00,5708,
20.00,5709,
21.00,5710,
20.00,5711,
21.00,5712,
23.00,5713,
18.00,5714,
19.00,5715,
22.00,5716,
24.00,5717,
21.00,5718,
22.00,5719,
23.00,5720,
21.00,5721,
31.00,5722,
22.00,5723,
18.00,5724,
24.00,5725,
21.00,5726,
21.00,5727,
21.00,5728,
19.00,5729,
23.00,5730,
21.00,5731,
20.00,5732,
23.00,5733,
20.00,5734,
17.00,5735,
22.00,5736,
20.00,5737,
22.00,5738,
23.00,5739,
17.00,5740,
21.00,5741,
23.00,5742,
21.00,5743,
17.00,5744,
22.00,5745,
24.00,5746,
20.00,5747,
17.00,5748,
24.00,5749,
21.00,5750,
19.00,5751,
20.00,5752,
24.00,5753,
21.00,5754,
17.00,5755,
22.00,5756,
19.00,5757,
23.00,5758,
22.00,5759,
21.00,5760,
21.00,5761,
17.00,5762,
28.00,5763,
18.00,5764,
21.00,5765,
28.00,5766,
17.00,5767,
23.00,5768,
0.00,5769,
0.00,5770,
0.00,5771,
0.00,5772,
0.00,5773,
0.00,5774,
0.00,5775,
0.00,5776,
0.00,5777,
0.00,5778,
0.00,5779,
0.00,5780,
0.00,5781,
0.00,5782,
0.00,5783,
0.00,5784,
0.00,5785,
0.00,5786,
0.00,5787,
0.00,5788,
0.00,5789,
0.00,5790,
0.00,5791,
0.00,5792,
0.00,5793,
0.00,5794,
0.00,5795,
0.00,5796,
0.00,5797,
0.00,5798,
0.00,5799,
0.00,5800,
0.00,5801,
0.00,5802,
0.00,5803,
0.00,5804,
0.00,5805,
0.00,5806,
0.00,5807,
0.00,5808,
0.00,5809,
0.00,5810,
0.00,5811,
0.00,5812,
0.00,5813,
0.00,5814,
0.00,5815,
0.00,5816,
0.00,5817,
0.00,5818,
0.00,5819,
0.00,5820,
0.00,5821,
0.00,5822,
0.00,5823,
0.00,5824,
0.00,5825,
0.00,5826,
0.00,5827,
0.00,5828,
0.00,5829,
0.00,5830,
0.00,5831,
0.00,5832,
0.00,5833,
0.00,5834,
0.00,5835,
0.00,5836,
0.00,5837,
0.00,5838,
0.00,5839,
0.00,5840,
0.00,5841,
0.00,5842,
0.00,5843,
0.00,5844,
0.00,5845,
0.00,5846,
0.00,5847,
0.00,5848,
0.00,5849,
0.00,5850,
0.00,5851,
0.00,5852,
0.00,5853,
0.00,5854,
0.00,5855,
0.00,5856,
0.00,5857,
0.00,5858,
0.00,5859,
0.00,5860,
0.00,5861,
0.00,5862,
0.00,5863,
0.00,5864,
0.00,5865,
0.00,5866,
0.00,5867,
0.00,5868,
0.00,5869,
0.00,5870,
0.00,5871,
0.00,5872,
0.00,5873,
0.00,5874,
0.00,5875,
0.00,5876,
0.00,5877,
0.00,5878,
0.00,5879,
0.00,5880,
0.00,5881,
0.00,5882,
0.00,5883,
0.00,5884,
0.00,5885,
0.00,5886,
0.00,5887,
0.00,5888,
0.00,5889,
0.00,5890,
0.00,5891,
0.00,5892,
0.00,5893,
0.00,5894,
0.00,5895,
0.00,5896,
0.00,5897,
0.00,5898,
0.00,5899,
0.00,5900,
0.00,5901,
0.00,5902,
0.00,5903,
0.00,5904,
0.00,5905,
0.00,5906,
0.00,5907,
0.00,5908,
0.00,5909,
0.00,5910,
0.00,5911,
0.00,5912,
0.00,5913,
0.00,5914,
0.00,5915,
0.00,5916,
0.00,5917,
0.00,5918,
0.00,5919,
0.00,5920,
0.00,5921,
0.00,5922,
0.00,5923,
0.00,5924,
0.00,5925,
0.00,5926,
0.00,5927,
0.00,5928,
0.00,5929,
0.00,5930,
0.00,5931,
0.00,5932,
0.00,5933,
0.00,5934,
0.00,5935,
0.00,5936,
0.00,5937,
0.00,5938,
0.00,5939,
0.00,5940,
0.00,5941,
0.00,5942,
0.00,5943,
0.00,5944,
0.00,5945,
0.00,5946,
0.00,5947,
0.00,5948,
0.00,5949,
0.00,5950,
0.00,5951,
0.00,5952,
0.00,5953,
0.00,5954,
0.00,5955,
0.00,5956,
0.00,5957,
0.00,5958,
0.00,5959,
0.00,5960,
0.00,5961,
0.00,5962,
0.00,5963,
0.00,5964,
0.00,5965,
0.00,5966,
0.00,5967,
0.00,5968,
0.00,5969,
0.00,5970,
0.00,5971,
0.00,5972,
0.00,5973,
0.00,5974,
0.00,5975,
0.00,5976,
0.00,5977,
0.00,5978,
0.00,5979,
0.00,5980,
0.00,5981,
0.00,5982,
0.00,5983,
0.00,5984,
0.00,5985,
0.00,5986,
0.00,5987,
0.00,5988,
0.00,5989,
0.00,5990,
0.00,5991,
0.00,5992,
0.00,5993,
0.00,5994,
0.00,5995,
0.00,5996,
0.00,5997,
0.00,5998,
0.00,5999,
0.00,6000,
0.00,6001,
0.00,6002,
0.00,6003,
0.00,6004,
0.00,6005,
0.00,6006,
0.00,6007,
0.00,6008,
0.00,6009,
0.00,6010,
0.00,6011,
0.00,6012,
0.00,6013,
0.00,6014,
0.00,6015,
0.00,6016,
0.00,6017,
0.00,6018,
0.00,6019,
0.00,6020,
0.00,6021,
0.00,6022,
0.00,6023,
0.00,6024,
0.00,6025,
0.00,6026,
0.00,6027,
0.00,6028,
0.00,6029,
0.00,6030,
0.00,6031,
0.00,6032,
0.00,6033,
0.00,6034,
0.00,6035,
0.00,6036,
0.00,6037,
0.00,6038,
0.00,6039,
0.00,6040,
0.00,6041,
0.00,6042,
0.00,6043,
0.00,6044,
0.00,6045,
0.00,6046,
0.00,6047,
0.00,6048,
0.00,6049,
0.00,6050,
0.00,6051,
0.00,6052,
0.00,6053,
0.00,6054,
0.00,6055,
0.00,6056,
0.00,6057,
0.00,6058,
0.00,6059,
0.00,6060,
0.00,6061,
0.00,6062,
0.00,6063,
0.00,6064,
0.00,6065,
0.00,6066,
0.00,6067,
0.00,6068,
0.00,6069,
0.00,6070,
0.00,6071,
0.00,6072,
0.00,6073,
0.00,6074,
0.00,6075,
0.00,6076,
0.00,6077,
0.00,6078,
0.00,6079,
0.00,6080,
0.00,6081,
0.00,6082,
0.00,6083,
0.00,6084,
0.00,6085,
0.00,6086,
0.00,6087,
0.00,6088,
0.00,6089,
0.00,6090,
0.00,6091,
0.00,6092,
0.00,6093,
0.00,6094,
0.00,6095,
0.00,6096,
0.00,6097,
0.00,6098,
0.00,6099,
0.00,6100,
0.00,6101,
0.00,6102,
0.00,6103,
0.00,6104,
0.00,6105,
0.00,6106,
0.00,6107,
0.00,6108,
0.00,6109,
0.00,6110,
0.00,6111,
0.00,6112,
0.00,6113,
0.00,6114,
0.00,6115,
0.00,6116,
0.00,6117,
0.00,6118,
0.00,6119,
0.00,6120,
0.00,6121,
0.00,6122,
0.00,6123,
0.00,6124,
0.00,6125,
20.00,6126,
22.00,6127,
20.00,6128,
22.00,6129,
23.00,6130,
20.00,6131,
26.00,6132,
21.00,6133,
21.00,6134,
23.00,6135,
24.00,6136,
20.00,6137,
24.00,6138,
23.00,6139,
20.00,6140,
20.00,6141,
22.00,6142,
24.00,6143,
19.00,6144,
21.00,6145,
24.00,6146,
22.00,6147,
19.00,6148,
21.00,6149,
23.00,6150,
22.00,6151,
19.00,6152,
22.00,6153,
23.00,6154,
19.00,6155,
18.00,6156,
24.00,6157,
19.00,6158,
21.00,6159,
22.00,6160,
21.00,6161,
19.00,6162,
24.00,6163,
20.00,6164,
20.00,6165,
23.00,6166,
19.00,6167,
24.00,6168,
19.00,6169,
20.00,6170,
25.00,6171,
21.00,6172,
20.00,6173,
22.00,6174,
23.00,6175,
18.00,6176,
21.00,6177,
25.00,6178,
21.00,6179,
23.00,6180,
21.00,6181,
23.00,6182,
19.00,6183,
22.00,6184,
23.00,6185,
22.00,6186,
19.00,6187,
21.00,6188,
24.00,6189,
17.00,6190,
19.00,6191,
21.00,6192,
23.00,6193,
21.00,6194,
19.00,6195,
24.00,6196,
22.00,6197,
20.00,6198,
21.00,6199,
24.00,6200,
20.00,6201,
19.00,6202,
30.00,6203,
22.00,6204,
18.00,6205,
22.00,6206,
24.00,6207,
19.00,6208,
24.00,6209,
20.00,6210,
20.00,6211,
22.00,6212,
20.00,6213,
20.00,6214,
18.00,6215,
22.00,6216,
22.00,6217,
22.00,6218,
18.00,6219,
18.00,6220,
22.00,6221,
23.00,6222,
20.00,6223,
18.00,6224,
19.00,6225,
23.00,6226,
25.00,6227,
20.00,6228,
21.00,6229,
20.00,6230,
24.00,6231,
22.00,6232,
21.00,6233,
23.00,6234,
24.00,6235,
21.00,6236,
19.00,6237,
22.00,6238,
19.00,6239,
20.00,6240,
20.00,6241,
23.00,6242,
20.00,6243,
24.00,6244,
22.00,6245,
22.00,6246,
27.00,6247,
17.00,6248,
24.00,6249,
22.00,6250,
18.00,6251,
23.00,6252,
20.00,6253,
18.00,6254,
23.00,6255,
22.00,6256,
21.00,6257,
21.00,6258,
18.00,6259,
20.00,6260,
25.00,6261,
23.00,6262,
20.00,6263,
18.00,6264,
23.00,6265,
18.00,6266,
20.00,6267,
19.00,6268,
24.00,6269,
20.00,6270,
21.00,6271,
22.00,6272,
26.00,6273,
20.00,6274,
18.00,6275,
23.00,6276,
23.00,6277,
22.00,6278,
19.00,6279,
17.00,6280,
22.00,6281,
22.00,6282,
26.00,6283,
22.00,6284,
19.00,6285,
26.00,6286,
20.00,6287,
0.00,6288,
0.00,6289,
0.00,6290,
0.00,6291,
0.00,6292,
0.00,6293,
0.00,6294,
0.00,6295,
0.00,6296,
0.00,6297,
0.00,6298,
0.00,6299,
0.00,6300,
0.00,6301,
0.00,6302,
0.00,6303,
0.00,6304,
0.00,6305,
0.00,6306,
0.00,6307,
0.00,6308,
0.00,6309,
0.00,6310,
0.00,6311,
0.00,6312,
0.00,6313,
0.00,6314,
0.00,6315,
0.00,6316,
0.00,6317,
0.00,6318,
0.00,6319,
0.00,6320,
0.00,6321,
0.00,6322,
0.00,6323,
0.00,6324,
0.00,6325,
0.00,6326,
0.00,6327,
0.00,6328,
0.00,6329,
0.00,6330,
0.00,6331,
0.00,6332,
0.00,6333,
0.00,6334,
0.00,6335,
0.00,6336,
0.00,6337,
0.00,6338,
0.00,6339,
0.00,6340,
0.00,6341,
0.00,6342,
0.00,6343,
0.00,6344,
0.00,6345,
0.00,6346,
0.00,6347,
0.00,6348,
0.00,6349,
0.00,6350,
0.00,6351,
0.00,6352,
0.00,6353,
0.00,6354,
0.00,6355,
0.00,6356,
0.00,6357,
0.00,6358,
0.00,6359,
0.00,6360,
0.00,6361,
0.00,6362,
0.00,6363,
0.00,6364,
0.00,6365,
0.00,6366,
0.00,6367,
0.00,6368,
0.00,6369,
0.00,6370,
0.00,6371,
0.00,6372,
0.00,6373,
0.00,6374,
0.00,6375,
0.00,6376,
0.00,6377,
0.00,6378,
0.00,6379,
0.00,6380,
0.00,6381,
0.00,6382,
0.00,6383,
0.00,6384,
0.00,6385,
0.00,6386,
0.00,6387,
0.00,6388,
0.00,6389,
0.00,6390,
0.00,6391,
0.00,6392,
0.00,6393,
0.00,6394,
4.00,6395,
0.00,6396,
0.00,6397,
0.00,6398,
0.00,6399,
0.00,6400,
0.00,6401,
0.00,6402,
0.00,6403,
0.00,6404,
0.00,6405,
0.00,6406,
0.00,6407,
0.00,6408,
0.00,6409,
0.00,6410,
0.00,6411,
0.00,6412,
0.00,6413,
0.00,6414,
0.00,6415,
0.00,6416,
0.00,6417,
0.00,6418,
0.00,6419,
0.00,6420,
0.00,6421,
0.00,6422,
0.00,6423,
0.00,6424,
0.00,6425,
0.00,6426,
0.00,6427,
0.00,6428,
0.00,6429,
0.00,6430,
0.00,6431,
0.00,6432,
0.00,6433,
0.00,6434,
0.00,6435,
0.00,6436,
0.00,6437,
0.00,6438,
0.00,6439,
0.00,6440,
0.00,6441,
0.00,6442,
0.00,6443,
0.00,6444,
0.00,6445,
0.00,6446,
0.00,6447,
0.00,6448,
0.00,6449,
0.00,6450,
0.00,6451,
0.00,6452,
0.00,6453,
0.00,6454,
0.00,6455,
0.00,6456,
0.00,6457,
0.00,6458,
0.00,6459,
0.00,6460,
0.00,6461,
0.00,6462,
0.00,6463,
0.00,6464,
0.00,6465,
0.00,6466,
0.00,6467,
0.00,6468,
0.00,6469,
0.00,6470,
0.00,6471,
0.00,6472,
0.00,6473,
0.00,6474,
0.00,6475,
0.00,6476,
0.00,6477,
0.00,6478,
0.00,6479,
0.00,6480,
0.00,6481,
0.00,6482,
0.00,6483,
0.00,6484,
0.00,6485,
0.00,6486,
0.00,6487,
0.00,6488,
0.00,6489,
0.00,6490,
0.00,6491,
0.00,6492,
0.00,6493,
0.00,6494,
0.00,6495,
0.00,6496,
0.00,6497,
0.00,6498,
0.00,6499,
0.00,6500,
0.00,6501,
0.00,6502,
0.00,6503,
0.00,6504,
0.00,6505,
0.00,6506,
0.00,6507,
0.00,6508,
0.00,6509,
0.00,6510,
0.00,6511,
0.00,6512,
0.00,6513,
0.00,6514,
0.00,6515,
0.00,6516,
0.00,6517,
0.00,6518,
0.00,6519,
0.00,6520,
0.00,6521,
0.00,6522,
0.00,6523,
0.00,6524,
0.00,6525,
0.00,6526,
0.00,6527,
0.00,6528,
0.00,6529,
0.00,6530,
0.00,6531,
0.00,6532,
0.00,6533,
0.00,6534,
0.00,6535,
0.00,6536,
0.00,6537,
0.00,6538,
0.00,6539,
0.00,6540,
0.00,6541,
0.00,6542,
0.00,6543,
0.00,6544,
0.00,6545,
0.00,6546,
0.00,6547,
0.00,6548,
0.00,6549,
0.00,6550,
0.00,6551,
0.00,6552,
0.00,6553,
10.00,6554,
0.00,6555,
0.00,6556,
0.00,6557,
0.00,6558,
0.00,6559,
0.00,6560,
0.00,6561,
0.00,6562,
0.00,6563,
0.00,6564,
0.00,6565,
0.00,6566,
0.00,6567,
0.00,6568,
0.00,6569,
0.00,6570,
0.00,6571,
0.00,6572,
0.00,6573,
0.00,6574,
0.00,6575,
0.00,6576,
0.00,6577,
0.00,6578,
0.00,6579,
0.00,6580,
0.00,6581,
0.00,6582,
0.00,6583,
0.00,6584,
0.00,6585,
0.00,6586,
0.00,6587,
0.00,6588,
0.00,6589,
0.00,6590,
0.00,6591,
0.00,6592,
0.00,6593,
0.00,6594,
0.00,6595,
0.00,6596,
0.00,6597,
0.00,6598,
0.00,6599,
0.00,6600,
0.00,6601,
0.00,6602,
0.00,6603,
0.00,6604,
0.00,6605,
0.00,6606,
0.00,6607,
0.00,6608,
0.00,6609,
0.00,6610,
0.00,6611,
0.00,6612,
0.00,6613,
0.00,6614,
0.00,6615,
0.00,6616,
0.00,6617,
0.00,6618,
0.00,6619,
0.00,6620,
0.00,6621,
0.00,6622,
0.00,6623,
0.00,6624,
0.00,6625,
0.00,6626,
0.00,6627,
0.00,6628,
0.00,6629,
0.00,6630,
0.00,6631,
0.00,6632,
0.00,6633,
0.00,6634,
0.00,6635,
0.00,6636,
0.00,6637,
0.00,6638,
0.00,6639,
0.00,6640,
0.00,6641,
0.00,6642,
0.00,6643,
0.00,6644,
0.00,6645,
0.00,6646,
0.00,6647,
0.00,6648,
0.00,6649,
0.00,6650,
0.00,6651,
0.00,6652,
0.00,6653,
0.00,6654,
0.00,6655,
0.00,6656,
0.00,6657,
0.00,6658,
0.00,6659,
0.00,6660,
0.00,6661,
0.00,6662,
0.00,6663,
0.00,6664,
0.00,6665,
0.00,6666,
0.00,6667,
0.00,6668,
0.00,6669,
0.00,6670,
0.00,6671,
0.00,6672,
0.00,6673,
0.00,6674,
0.00,6675,
0.00,6676,
0.00,6677,
0.00,6678,
0.00,6679,
0.00,6680,
0.00,6681,
0.00,6682,
0.00,6683,
0.00,6684,
0.00,6685,
0.00,6686,
0.00,6687,
0.00,6688,
0.00,6689,
0.00,6690,
0.00,6691,
0.00,6692,
0.00,6693,
0.00,6694,
0.00,6695,
0.00,6696,
0.00,6697,
0.00,6698,
0.00,6699,
0.00,6700,
0.00,6701,
0.00,6702,
0.00,6703,
0.00,6704,
0.00,6705,
0.00,6706,
0.00,6707,
0.00,6708,
0.00,6709,
0.00,6710,
0.00,6711,
0.00,6712,
0.00,6713,
0.00,6714,
0.00,6715,
0.00,6716,
0.00,6717,
0.00,6718,
0.00,6719,
0.00,6720,
0.00,6721,
0.00,6722,
0.00,6723,
0.00,6724,
0.00,6725,
0.00,6726,
0.00,6727,
0.00,6728,
0.00,6729,
0.00,6730,
0.00,6731,
0.00,6732,
0.00,6733,
0.00,6734,
0.00,6735,
0.00,6736,
0.00,6737,
0.00,6738,
0.00,6739,
0.00,6740,
0.00,6741,
0.00,6742,
0.00,6743,
0.00,6744,
0.00,6745,
0.00,6746,
0.00,6747,
0.00,6748,
0.00,6749,
0.00,6750,
0.00,6751,
0.00,6752,
0.00,6753,
0.00,6754,
0.00,6755,
0.00,6756,
0.00,6757,
0.00,6758,
0.00,6759,
0.00,6760,
0.00,6761,
0.00,6762,
0.00,6763,
0.00,6764,
0.00,6765,
0.00,6766,
0.00,6767,
0.00,6768,
0.00,6769,
0.00,6770,
0.00,6771,
0.00,6772,
0.00,6773,
0.00,6774,
0.00,6775,
0.00,6776,
0.00,6777,
0.00,6778,
0.00,6779,
0.00,6780,
0.00,6781,
0.00,6782,
0.00,6783,
0.00,6784,
0.00,6785,
0.00,6786,
0.00,6787,
0.00,6788,
0.00,6789,
0.00,6790,
0.00,6791,
0.00,6792,
0.00,6793,
0.00,6794,
0.00,6795,
0.00,6796,
0.00,6797,
0.00,6798,
0.00,6799,
0.00,6800,
0.00,6801,
0.00,6802,
0.00,6803,
0.00,6804,
0.00,6805,
0.00,6806,
0.00,6807,
0.00,6808,
0.00,6809,
0.00,6810,
0.00,6811,
0.00,6812,
0.00,6813,
0.00,6814,
0.00,6815,
0.00,6816,
0.00,6817,
0.00,6818,
0.00,6819,
0.00,6820,
0.00,6821,
0.00,6822,
0.00,6823,
0.00,6824,
22.00,6825,
21.00,6826,
18.00,6827,
24.00,6828,
21.00,6829,
26.00,6830,
17.00,6831,
22.00,6832,
21.00,6833,
21.00,6834,
22.00,6835,
23.00,6836,
24.00,6837,
20.00,6838,
23.00,6839,
19.00,6840,
24.00,6841,
20.00,6842,
19.00,6843,
21.00,6844,
22.00,6845,
26.00,6846,
21.00,6847,
24.00,6848,
20.00,6849,
22.00,6850,
18.00,6851,
22.00,6852,
20.00,6853,
19.00,6854,
20.00,6855,
28.00,6856,
20.00,6857,
18.00,6858,
23.00,6859,
17.00,6860,
22.00,6861,
18.00,6862,
22.00,6863,
22.00,6864,
23.00,6865,
19.00,6866,
19.00,6867,
22.00,6868,
22.00,6869,
23.00,6870,
19.00,6871,
23.00,6872,
21.00,6873,
21.00,6874,
23.00,6875,
19.00,6876,
22.00,6877,
20.00,6878,
23.00,6879,
19.00,6880,
23.00,6881,
17.00,6882,
21.00,6883,
20.00,6884,
21.00,6885,
20.00,6886,
19.00,6887,
23.00,6888,
21.00,6889,
21.00,6890,
20.00,6891,
24.00,6892,
22.00,6893,
18.00,6894,
24.00,6895,
21.00,6896,
21.00,6897,
18.00,6898,
23.00,6899,
20.00,6900,
25.00,6901,
21.00,6902,
26.00,6903,
22.00,6904,
23.00,6905,
21.00,6906,
21.00,6907,
26.00,6908,
22.00,6909,
21.00,6910,
20.00,6911,
22.00,6912,
18.00,6913,
20.00,6914,
20.00,6915,
17.00,6916,
24.00,6917,
18.00,6918,
24.00,6919,
18.00,6920,
24.00,6921,
18.00,6922,
22.00,6923,
22.00,6924,
23.00,6925,
23.00,6926,
20.00,6927,
23.00,6928,
19.00,6929,
24.00,6930,
19.00,6931,
23.00,6932,
19.00,6933,
22.00,6934,
22.00,6935,
22.00,6936,
23.00,6937,
20.00,6938,
23.00,6939,
20.00,6940,
24.00,6941,
18.00,6942,
23.00,6943,
23.00,6944,
21.00,6945,
21.00,6946,
18.00,6947,
23.00,6948,
20.00,6949,
22.00,6950,
15.00,6951,
17.00,6952,
23.00,6953,
21.00,6954,
23.00,6955,
19.00,6956,
22.00,6957,
20.00,6958,
15.00,6959,
22.00,6960,
19.00,6961,
20.00,6962,
22.00,6963,
19.00,6964,
21.00,6965,
22.00,6966,
20.00,6967,
18.00,6968,
21.00,6969,
21.00,6970,
22.00,6971,
19.00,6972,
23.00,6973,
21.00,6974,
22.00,6975,
21.00,6976,
20.00,6977,
23.00,6978,
19.00,6979,
18.00,6980,
22.00,6981,
19.00,6982,
21.00,6983,
18.00,6984,
21.00,6985,
22.00,6986,
19.00,6987,
22.00,6988,
22.00,6989,
19.00,6990,
21.00,6991,
22.00,6992,
19.00,6993,
24.00,6994,
25.00,6995,
21.00,6996,
22.00,6997,
22.00,6998,
21.00,6999,
19.00,7000,
21.00,7001,
24.00,7002,
20.00,7003,
20.00,7004,
24.00,7005,
21.00,7006,
21.00,7007,
21.00,7008,
20.00,7009,
21.00,7010,
20.00,7011,
20.00,7012,
19.00,7013,
22.00,7014,
20.00,7015,
19.00,7016,
19.00,7017,
23.00,7018,
22.00,7019,
23.00,7020,
19.00,7021,
20.00,7022,
22.00,7023,
23.00,7024,
19.00,7025,
21.00,7026,
23.00,7027,
20.00,7028,
21.00,7029,
28.00,7030,
24.00,7031,
17.00,7032,
18.00,7033,
25.00,7034,
25.00,7035,
19.00,7036,
22.00,7037,
22.00,7038,
19.00,7039,
19.00,7040,
22.00,7041,
21.00,7042,
21.00,7043,
22.00,7044,
17.00,7045,
23.00,7046,
22.00,7047,
16.00,7048,
23.00,7049,
18.00,7050,
23.00,7051,
22.00,7052,
17.00,7053,
23.00,7054,
19.00,7055,
22.00,7056,
22.00,7057,
19.00,7058,
24.00,7059,
22.00,7060,
22.00,7061,
20.00,7062,
18.00,7063,
24.00,7064,
26.00,7065,
20.00,7066,
22.00,7067,
20.00,7068,
23.00,7069,
23.00,7070,
21.00,7071,
25.00,7072,
19.00,7073,
22.00,7074,
21.00,7075,
25.00,7076,
20.00,7077,
19.00,7078,
26.00,7079,
24.00,7080,
22.00,7081,
19.00,7082,
23.00,7083,
21.00,7084,
19.00,7085,
19.00,7086,
21.00,7087,
20.00,7088,
19.00,7089,
24.00,7090,
19.00,7091,
21.00,7092,
21.00,7093,
23.00,7094,
23.00,7095,
24.00,7096,
21.00,7097,
20.00,7098,
21.00,7099,
17.00,7100,
23.00,7101,
18.00,7102,
22.00,7103,
22.00,7104,
23.00,7105,
20.00,7106,
20.00,7107,
23.00,7108,
20.00,7109,
18.00,7110,
19.00,7111,
23.00,7112,
23.00,7113,
20.00,7114,
23.00,7115,
23.00,7116,
17.00,7117,
20.00,7118,
22.00,7119,
